0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0.15555555555555556,0.22447724477244768,0.250620347394541,0.08900836320191159,0.35508406725380304,0.2375705455522709,0.40746753246753253,0.3406132803882638,0.44928180068117873,0.2935448405842626,0.21839841164791526,0.19453021614468463,0.30497401633259097,0.02892774492157367,0.06309559634868091,0.21483818440871158,0.2850481815355922,0.27262337662337666,0.482221754681254,0.4431720890410959,0.5170636738433348,0.4960637971577549,0.3959531416400426,0.5436833470057424,0.6630122950819672,0.5705043728285611,0.6826649134341443,0.7905759162303666,0.6654503753127607,0.3455843187386811,0.0,0.2577319587628866,0.501467231822628,0.7751846697355744,0.8500410004100041,0.8452529021558872,0.6923667470936609,0.5941561817614641,0.4819734345351044,0.28616557734204795,0.0025861055601269466,0.35022692889561274,0.36531747058062847,0.5483122906467405,0.4395074055583292,0.1900713110257817,0.1903295907279971,0.40221623240491167,0.193336698637052,0.3927272727272727,0.23107569721115537,0.02710413694721826,0.14473684210526316,0.43067846607669624,0.14965986394557826,0.4179487179487179,0.5028409090909091,0.1853546910755149,0.29166666666666663,0.11931818181818182,0.0
0.3804444444444444,0.31795817958179573,0.5080645161290324,0.3769414575866189,0.44675740592473984,0.666756248320344,0.574404761904762,0.7553496580630928,0.48304457278246704,0.41306737867127374,0.7658835208471213,0.9253051021908544,1.0,0.9484443301619954,0.745611395325509,0.9446366782006921,1.0,0.883012987012987,0.7921312855038923,0.7664811643835617,0.45167201099404486,0.39188222063183725,0.35644302449414267,0.3759228876127974,0.3084016393442623,0.18533604887983707,0.2626561472715319,0.21106020942408377,0.41857798165137616,0.1507403856397145,0.3011287777642918,0.2979147141518276,0.1605260297793718,0.21785676051814581,0.10885608856088559,0.3969734660033168,0.3790304891423558,0.07008422585005719,0.15485979337971748,0.2018518518518519,0.13941459974138942,0.06643973777105397,0.1811716022242338,0.2097397577943829,0.10334498252621069,0.027838727372462974,0.09597971749366171,0.22222222222222224,0.20646138313982837,0.07393939393939394,0.12450199203187251,0.10841654778887301,0.2078947368421053,0.10324483775811208,0.199546485260771,0.47948717948717945,0.3892045454545455,0.10526315789473685,0.15972222222222224,0.1875,0.0
0.21066666666666667,0.3542435424354243,0.6668734491315137,0.6123058542413381,0.3630904723779023,0.5853265251276538,0.6488095238095238,0.8193249503639973,0.8178587294535762,0.93482016648343,1.0,1.0,0.795842613214551,0.6299820005142711,0.6468050957969707,0.688886627315286,0.6641798777328773,0.7455584415584415,0.8873343151693668,0.8522046232876712,0.7679798442510307,0.666394029240364,0.39222577209797654,0.34864643150123054,0.5216188524590164,0.09105067688990054,0.4597852290159982,0.8399869109947643,0.5867389491242702,0.8416959625013317,0.8744993324432576,0.5436972820993439,0.14726660145636344,0.25725297077400705,0.4087740877408774,0.2789179104477612,0.6291949989032682,0.6626806696474992,0.5275142314990512,0.5013071895424837,0.4888915011167274,0.3190872415532022,0.2753135911030648,0.2862664261788199,0.3513063737726743,0.02413603949533736,0.24411445128576603,0.22282120395327942,0.06562342251388188,0.12848484848484848,0.03286852589641434,0.31954350927246783,0.4105263157894737,0.24188790560471973,0.39455782312925175,0.6153846153846154,0.8892045454545456,0.368421052631579,0.3090277777777778,0.3806818181818181,0.0
0.06666666666666667,0.10147601476014759,0.37158808933002485,0.0878136200716846,0.055244195356285025,0.07148615963450686,0.28814935064935066,0.2689168321200088,0.07744706056567452,0.1605151562745406,0.09794837855724688,0.2548154683134833,0.0,0.2366932373360761,0.17032801685224194,0.20038672908609811,0.03564397471764584,0.19802597402597402,0.375131495897328,0.3549871575342466,0.16868987631699497,0.3548716900112463,0.5267305644302449,0.47149302707137,0.2971311475409836,0.44099676530489995,0.48016655708963396,0.18411867364746945,0.17535446205170974,0.3138382869926494,0.6011651899502367,0.8125585754451734,0.6100423866970981,0.34161224708275345,0.38017630176301764,0.27570480928689883,0.5515463917525772,0.8766767183113237,1.0,0.985838779956427,0.6621605736452334,0.6240544629349472,0.41510409931462566,0.4125225457356351,0.7147611915460144,0.5010970927043336,0.4808040565012677,0.4719976040730758,0.3437657748611812,0.3563636363636363,0.24003984063745018,0.16119828815977172,0.06842105263157895,0.4041297935103245,0.1791383219954649,0.17692307692307693,0.1335227272727273,0.09382151029748285,0.11805555555555557,0.6022727272727273,0.0
0.6551111111111111,0.40590405904059035,0.28349875930521096,0.2007168458781362,0.20936749399519616,0.14700349368449342,0.3181818181818182,0.5316567394661371,0.5166592625499777,0.6623213444322287,0.6391462607544673,0.5430083811204236,0.6046028210838902,0.47762921059398306,0.45109840505567256,0.5255444738449012,0.7208579421821573,0.6044675324675325,0.16179255207237533,0.4259417808219178,0.32982134677049935,0.41641958899907994,0.5452609158679446,0.5281993437243643,0.2992827868852459,0.07571582604528573,0.6707210168748631,1.0,0.7145537948290241,0.43794609566421644,0.46073552615608687,0.5921977507029054,0.2580154331050973,0.07226207044213681,0.17496924969249691,0.3968698175787728,0.46336915990348765,0.2946864926692316,0.25901328273244784,0.25196078431372554,0.17526742682496765,0.30105900151285936,0.23884650200439675,0.10834836382375676,0.11516059244466634,0.07240811848601207,0.0646504889532778,0.02545672356993112,0.11610297829379101,0.055757575757575756,0.1553784860557769,0.032810271041369465,0.11578947368421054,0.2713864306784661,0.235827664399093,0.028205128205128206,0.1960227272727273,0.10297482837528604,0.3506944444444444,0.47159090909090906,0.0
0.232,0.2749077490774907,0.15694789081885857,0.06929510155316607,0.12690152121697357,0.23864552539639883,0.31601731601731603,0.39179351422898734,0.30060713756848806,0.4392963719177006,0.44655857048312386,0.5868254668431114,0.9144766146993318,1.0,1.0,1.0,0.9490208268573205,0.8987012987012987,0.7090258783925942,0.4779537671232877,0.09230416857535502,0.3850322052959821,0.5623003194888179,0.26907301066447914,0.18473360655737706,0.4946687432610519,0.49474030243261014,0.3182809773123909,0.3130733944954128,0.4744859912645148,0.5186309018084719,0.5124179943767573,0.3034452776872079,0.20254790707633016,0.11920869208692085,0.25953565505804316,0.37595964027198947,0.39253405427888116,0.38825637781994515,0.3462962962962963,0.2608440108146232,0.3270297528996471,0.09349540928488298,0.15949497552177272,0.19836911299717092,0.1493417443773999,0.11282144150670047,0.14794848757112908,0.1332660272589601,0.09818181818181818,0.10358565737051792,0.05278174037089871,0.010526315789473684,0.07374631268436578,0.015873015873015876,0.21794871794871795,0.15340909090909094,0.05491990846681923,0.15625000000000003,0.28977272727272724,0.0
0.25955555555555554,0.5842558425584256,0.8045905707196029,0.8064516129032259,0.643314651721377,0.4321418973394249,0.18885281385281386,0.2964923891462607,0.2973493262253813,0.5137427359824093,0.24768365320979485,0.05866784296426996,0.048849294729027465,0.4283877603497043,0.5404754739693048,0.5371463464278445,0.4974614029634235,0.4038441558441559,0.1609509783294761,0.3828125,0.7392349977095739,0.9729066557611696,0.9350372736954204,0.5446062346185397,0.5151639344262295,0.6197436204624416,0.5302432610124918,0.5014179755671903,0.18442452043369473,0.1636305528922979,0.5466682849860419,0.6934161199625116,0.26714487555700467,0.16775505834493096,0.2793152931529315,0.49865257048092865,0.6332529063391094,0.40553187064573154,0.5384777566940755,0.6553376906318082,0.5323850946279535,0.29261220373171964,0.2530712530712531,0.22532852357639785,0.21700782160093193,0.08187054306088866,0.20354943860919955,0.31356693620844567,0.25593134780413934,0.19272727272727272,0.1942231075697211,0.275320970042796,0.6263157894736842,0.3480825958702065,0.145124716553288,0.3435897435897436,0.2528409090909091,0.32036613272311215,0.10416666666666667,0.5227272727272727,0.0
0.4391111111111111,0.33333333333333326,0.5074441687344914,0.15591397849462366,0.4367493995196157,0.22037086804622416,0.268939393939394,0.12265607765276856,0.20583444395083664,0.40772734411810896,0.4157842488418267,0.4156741655638877,0.3671863400148478,0.43468758035484706,0.5612398435148962,0.4288622023203745,0.23500155424308364,0.08561038961038961,0.6503261098253734,0.9360017123287672,0.7517178195144297,0.5247929659544014,0.6601703940362086,0.9152994257588187,0.7554303278688524,0.786749730442075,0.8763971071663379,0.5736256544502618,0.26678482068390325,0.05219985085756897,0.0013351134846461827,0.02577319587628866,0.05249429409846756,0.3961032009420833,0.3507585075850759,0.07234660033167496,0.16845799517438037,0.3688260372257461,0.41292430950874975,0.2645969498910676,0.07793581756200775,0.2697932425617751,0.24298461140566405,0.1851326977583097,0.35713097021134965,0.3236423477783873,0.20373053241579137,0.07607067984426476,0.14386673397274105,0.21575757575757576,0.05179282868525896,0.1041369472182596,0.2894736842105263,0.0943952802359882,0.2607709750566894,0.23846153846153847,0.2329545454545455,0.10068649885583525,0.14583333333333331,0.23863636363636362,0.0
0.17600000000000002,0.22693726937269368,0.2853598014888338,0.24910394265232977,0.23218574859887908,0.13141628594463853,0.19480519480519484,0.009044782704610631,0.09018214127054643,0.19553950054970942,0.14344804765056254,0.2051168945743273,0.541796585003712,0.4085883260478273,0.16872304142842814,0.09912477101567271,0.0,0.3554285714285714,0.7265937302756154,0.9919734589041096,0.9773247824095281,0.886514671301503,0.6498402555910544,0.4140689089417556,0.32110655737704913,0.6844375224631605,0.9573745342976112,0.7112783595113437,0.46371976647206,0.10450623202301054,0.20633572035441197,0.43252108716026244,0.2894250624932072,0.3210577026014345,0.3243132431324313,0.19009121061359865,0.22855889449440667,0.24363106998024334,0.13799283154121866,0.2913943355119826,0.2433290231573998,0.21230458900655574,0.27427906375274796,0.14158721978871425,0.16392078548843403,0.17430060340098738,0.26421586381745743,0.34860736747529203,0.392226148409894,0.5321212121212121,0.060756972111553786,0.19543509272467902,0.3105263157894737,0.3893805309734513,0.1179138321995465,0.11538461538461538,0.17613636363636365,0.20594965675057209,0.1840277777777778,0.0625,0.0
0.12355555555555556,0.10270602706027059,0.2003722084367246,0.007168458781362011,0.04803843074459568,0.152915882827197,0.2767857142857143,0.1411868519744099,0.13134903006071375,0.001413538558190673,0.08471211118464596,0.11718864872812822,0.16065330363771343,0.060426844947287214,0.01675193098605678,0.09881945857927946,0.256657341208165,0.2970389610389611,0.28865979381443296,0.3935145547945206,0.5497022446174988,0.7599427461404764,0.9151224707135249,0.9711853978671041,0.91875,0.7058823529411764,0.8125136971290817,0.880780977312391,0.7194537114261884,0.6693299243634814,0.5488530161427357,0.5308106841611996,0.28192587762199756,0.0,0.0,0.07835820895522388,0.13325290633910944,0.10273474056358532,0.03426101623445076,0.03649237472766884,0.015516633360761721,0.17208774583963696,0.206517522306996,0.17830456068023703,0.0619071392910634,0.09434997257268239,0.15700833031510322,0.15363881401617252,0.04644119131751641,0.24000000000000002,0.11752988047808764,0.11697574893009982,0.5605263157894737,0.4896755162241888,0.17687074829931976,0.16410256410256407,0.08238636363636366,0.07322654462242564,0.17361111111111113,0.16477272727272727,0.0
